measure_name,location_name,sex_name,age_name,cause_id,cause,year,rate,upper,lower
Deaths,Brazil,Both,All Ages,957,957 - Enteric infections,1998,12.81130865,14.038187,11.9582292
Deaths,Brazil,Male,All Ages,961,961 - Other infectious diseases,1998,7.637052655,8.442091948,6.480970937
Deaths,Brazil,Female,All Ages,961,961 - Other infectious diseases,1998,5.272708596,5.826728467,4.81507216
Deaths,Brazil,Both,All Ages,961,961 - Other infectious diseases,1998,6.437800102,6.959134511,5.727844695
Deaths,Brazil,Male,All Ages,962,962 - Maternal and neonatal disorders,1998,35.42994765,38.55466695,32.981897
Deaths,Brazil,Female,All Ages,962,962 - Maternal and neonatal disorders,1998,29.74302623,32.32685688,27.64723534
Deaths,Brazil,Both,All Ages,962,962 - Maternal and neonatal disorders,1998,32.54540341,34.9154293,30.60738873
Deaths,Brazil,Male,All Ages,688,688 - Transport injuries,1997,44.75858615,45.83223968,43.4574657
Deaths,Brazil,Female,All Ages,688,688 - Transport injuries,1997,12.179486,12.53928828,11.75160209
Deaths,Brazil,Both,All Ages,688,688 - Transport injuries,1997,28.23484121,28.82826348,27.44442426
Deaths,Brazil,Male,All Ages,491,491 - Cardiovascular diseases,1997,182.9565569,185.192772,180.5583369
Deaths,Brazil,Female,All Ages,491,491 - Cardiovascular diseases,1997,156.9503233,158.7391097,155.3576257
Deaths,Brazil,Both,All Ages,491,491 - Cardiovascular diseases,1997,169.7664942,171.2830178,168.2758279
Deaths,Brazil,Male,All Ages,696,696 - Unintentional injuries,1997,30.05577071,30.82279985,29.12235149
Deaths,Brazil,Female,All Ages,696,696 - Unintentional injuries,1997,11.40303179,11.85216662,11.03015636
Deaths,Brazil,Both,All Ages,696,696 - Unintentional injuries,1997,20.59531604,21.07558766,19.97461178
Deaths,Brazil,Male,All Ages,717,717 - Self-harm and interpersonal violence,1997,66.65467132,67.70316071,65.38741936
Deaths,Brazil,Female,All Ages,717,717 - Self-harm and interpersonal violence,1997,8.742296166,8.927801026,8.533212057
Deaths,Brazil,Both,All Ages,717,717 - Self-harm and interpersonal violence,1997,37.28218063,37.8457026,36.61121583
Deaths,Brazil,Male,All Ages,344,344 - Neglected tropical diseases and malaria,1997,7.005259839,11.88409945,5.335258894
Deaths,Brazil,Female,All Ages,344,344 - Neglected tropical diseases and malaria,1997,4.46973462,7.071069176,3.550703269
Deaths,Brazil,Both,All Ages,344,344 - Neglected tropical diseases and malaria,1997,5.719270607,9.462675973,4.456023626
Deaths,Brazil,Male,All Ages,542,542 - Neurological disorders,1997,19.61518988,20.0421039,19.22201263
Deaths,Brazil,Female,All Ages,542,542 - Neurological disorders,1997,27.09361699,27.55340385,26.62028811
Deaths,Brazil,Both,All Ages,542,542 - Neurological disorders,1997,23.40816211,23.72479778,23.02700134
Deaths,Brazil,Male,All Ages,558,558 - Mental disorders,1997,0.001112038,0.001260534,0.000976194
Deaths,Brazil,Female,All Ages,558,558 - Mental disorders,1997,0.004933064,0.005393427,0.004480374
Deaths,Brazil,Both,All Ages,558,558 - Mental disorders,1997,0.003050019,0.003296376,0.002804311
Deaths,Brazil,Male,All Ages,973,973 - Substance use disorders,1997,7.183785811,7.390653363,6.989991933
Deaths,Brazil,Female,All Ages,973,973 - Substance use disorders,1997,1.181415963,1.23420574,0.889648521
Deaths,Brazil,Both,All Ages,973,973 - Substance use disorders,1997,4.139452851,4.253969009,3.96991606
Deaths,Brazil,Male,All Ages,974,974 - Diabetes and kidney diseases,1997,26.55576556,27.10269441,25.99963572
Deaths,Brazil,Female,All Ages,974,974 - Diabetes and kidney diseases,1997,30.08225058,30.75647583,29.43182057
Deaths,Brazil,Both,All Ages,974,974 - Diabetes and kidney diseases,1997,28.34435821,28.77856424,27.90859234
Deaths,Brazil,Male,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1997,15.87017604,19.04583049,14.05732904
Deaths,Brazil,Female,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1997,7.265589418,9.120984599,6.217819121
Deaths,Brazil,Both,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1997,11.50602866,14.01441245,10.08590068
Deaths,Brazil,Male,All Ages,956,956 - Respiratory infections and tuberculosis,1997,44.88466913,47.55510358,42.98474791
Deaths,Brazil,Female,All Ages,956,956 - Respiratory infections and tuberculosis,1997,32.13284339,34.08984425,30.84712089
Deaths,Brazil,Both,All Ages,956,956 - Respiratory infections and tuberculosis,1997,38.41708976,40.36997093,37.14666111
Deaths,Brazil,Male,All Ages,957,957 - Enteric infections,1997,16.24731819,18.09889465,14.88193864
Deaths,Brazil,Female,All Ages,957,957 - Enteric infections,1997,11.8574721,13.59142923,10.73131307
Deaths,Brazil,Both,All Ages,957,957 - Enteric infections,1997,14.02083874,15.42734623,13.0289141
Deaths,Brazil,Male,All Ages,491,491 - Cardiovascular diseases,1998,183.635989,185.7917347,181.3703012
Deaths,Brazil,Female,All Ages,491,491 - Cardiovascular diseases,1998,156.9068823,158.49564,155.338463
Deaths,Brazil,Both,All Ages,491,491 - Cardiovascular diseases,1998,170.0783389,171.4191866,168.6992869
Deaths,Brazil,Male,All Ages,696,696 - Unintentional injuries,1998,29.30751902,29.99868804,28.48573231
Deaths,Brazil,Female,All Ages,696,696 - Unintentional injuries,1998,11.11218662,11.52217996,10.77201402
Deaths,Brazil,Both,All Ages,696,696 - Unintentional injuries,1998,20.07840587,20.51731241,19.53380425
Deaths,Brazil,Male,All Ages,717,717 - Self-harm and interpersonal violence,1998,67.49682732,68.51006824,66.34960598
Deaths,Brazil,Female,All Ages,717,717 - Self-harm and interpersonal violence,1998,8.713475858,8.901246794,8.516866131
Deaths,Brazil,Both,All Ages,717,717 - Self-harm and interpersonal violence,1998,37.68048816,38.20492797,37.04940896
Deaths,Brazil,Male,All Ages,508,508 - Chronic respiratory diseases,1996,38.47372673,39.23862415,37.66856044
Deaths,Brazil,Female,All Ages,508,508 - Chronic respiratory diseases,1996,27.54202646,28.14115777,26.95059033
Deaths,Brazil,Both,All Ages,508,508 - Chronic respiratory diseases,1996,32.93020292,33.40920529,32.41999175
Deaths,Brazil,Male,All Ages,491,491 - Cardiovascular diseases,1996,185.4904688,187.7220352,183.044285
Deaths,Brazil,Female,All Ages,491,491 - Cardiovascular diseases,1996,159.6574739,161.3114477,158.0799852
Deaths,Brazil,Both,All Ages,491,491 - Cardiovascular diseases,1996,172.3904186,173.8690074,170.8108681
Deaths,Brazil,Male,All Ages,696,696 - Unintentional injuries,1996,30.80462357,31.63040966,29.75929177
Deaths,Brazil,Female,All Ages,696,696 - Unintentional injuries,1996,11.92760707,12.42637922,11.5022267
Deaths,Brazil,Both,All Ages,696,696 - Unintentional injuries,1996,21.23198732,21.74556352,20.5348124
Deaths,Brazil,Male,All Ages,386,386 - Nutritional deficiencies,1996,8.321960106,9.053296656,7.743041409
Deaths,Brazil,Female,All Ages,386,386 - Nutritional deficiencies,1996,6.103926408,6.728680931,5.687379668
Deaths,Brazil,Both,All Ages,386,386 - Nutritional deficiencies,1996,7.197183329,7.738211026,6.822992164
Deaths,Brazil,Male,All Ages,526,526 - Digestive diseases,1996,36.98198016,37.74035858,36.28042444
Deaths,Brazil,Female,All Ages,526,526 - Digestive diseases,1996,18.81486546,19.16442454,18.47023372
Deaths,Brazil,Both,All Ages,526,526 - Digestive diseases,1996,27.76933891,28.20021751,27.36454148
Deaths,Brazil,Male,All Ages,961,961 - Other infectious diseases,1997,8.162341798,9.0026397,6.847121547
Deaths,Brazil,Female,All Ages,961,961 - Other infectious diseases,1997,5.618703346,6.199596241,5.136721959
Deaths,Brazil,Both,All Ages,961,961 - Other infectious diseases,1997,6.872237627,7.405064179,6.082356407
Deaths,Brazil,Male,All Ages,962,962 - Maternal and neonatal disorders,1997,36.89063639,40.16919078,34.17920169
Deaths,Brazil,Female,All Ages,962,962 - Maternal and neonatal disorders,1997,30.73504787,33.55115696,28.45049688
Deaths,Brazil,Both,All Ages,962,962 - Maternal and neonatal disorders,1997,33.76859268,36.24807619,31.69518835
Deaths,Brazil,Male,All Ages,717,717 - Self-harm and interpersonal violence,1996,65.55400629,66.66458547,64.22488809
Deaths,Brazil,Female,All Ages,717,717 - Self-harm and interpersonal violence,1996,8.760164053,8.946200546,8.530741434
Deaths,Brazil,Both,All Ages,717,717 - Self-harm and interpersonal violence,1996,36.75354445,37.35046561,36.04071607
Deaths,Brazil,Male,All Ages,410,410 - Neoplasms,1996,88.50881299,92.32500507,86.89871961
Deaths,Brazil,Female,All Ages,410,410 - Neoplasms,1996,75.01016664,76.00365544,74.05725726
Deaths,Brazil,Both,All Ages,410,410 - Neoplasms,1996,81.66357707,83.71555746,80.63126498
Deaths,Brazil,Male,All Ages,626,626 - Musculoskeletal disorders,1996,0.576148972,0.596801508,0.553291928
Deaths,Brazil,Female,All Ages,626,626 - Musculoskeletal disorders,1996,1.437721011,1.478371945,1.394288756
Deaths,Brazil,Both,All Ages,626,626 - Musculoskeletal disorders,1996,1.013056771,1.038243544,0.987120572
Deaths,Brazil,Male,All Ages,640,640 - Other non-communicable diseases,1996,22.91909,28.35076424,14.81469749
Deaths,Brazil,Female,All Ages,640,640 - Other non-communicable diseases,1996,20.95236103,25.08109601,13.35441268
Deaths,Brazil,Both,All Ages,640,640 - Other non-communicable diseases,1996,21.9217512,26.01262377,14.93714219
Deaths,Brazil,Male,All Ages,344,344 - Neglected tropical diseases and malaria,1996,7.449694008,13.09430682,5.54955867
Deaths,Brazil,Female,All Ages,344,344 - Neglected tropical diseases and malaria,1996,4.71841153,7.750118163,3.658381654
Deaths,Brazil,Both,All Ages,344,344 - Neglected tropical diseases and malaria,1996,6.064646023,10.34135828,4.623753709
Deaths,Brazil,Male,All Ages,542,542 - Neurological disorders,1996,19.49523197,19.90480327,19.07299228
Deaths,Brazil,Female,All Ages,542,542 - Neurological disorders,1996,26.65452547,27.05922802,26.29321947
Deaths,Brazil,Both,All Ages,542,542 - Neurological disorders,1996,23.12574808,23.47878403,22.81904888
Deaths,Brazil,Male,All Ages,558,558 - Mental disorders,1996,0.000679142,0.000779572,0.000588029
Deaths,Brazil,Female,All Ages,558,558 - Mental disorders,1996,0.00436284,0.00478507,0.003949669
Deaths,Brazil,Both,All Ages,558,558 - Mental disorders,1996,0.002547165,0.002767253,0.002331548
Deaths,Brazil,Male,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1996,18.80854677,22.15838584,16.87476932
Deaths,Brazil,Female,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1996,7.964528198,9.861374611,6.856880348
Deaths,Brazil,Both,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1996,13.30948683,15.89736674,11.81357625
Deaths,Brazil,Male,All Ages,956,956 - Respiratory infections and tuberculosis,1996,47.1993211,50.20277124,45.170066
Deaths,Brazil,Female,All Ages,956,956 - Respiratory infections and tuberculosis,1996,33.54674029,35.59725405,32.1617271
Deaths,Brazil,Both,All Ages,956,956 - Respiratory infections and tuberculosis,1996,40.27602418,42.42589407,38.91184444
Deaths,Brazil,Male,All Ages,957,957 - Enteric infections,1996,18.32237411,20.41504603,16.75217665
Deaths,Brazil,Female,All Ages,957,957 - Enteric infections,1996,13.42760218,15.4116793,12.15249435
Deaths,Brazil,Both,All Ages,957,957 - Enteric infections,1996,15.84020903,17.41238222,14.72422692
Deaths,Brazil,Male,All Ages,961,961 - Other infectious diseases,1996,8.681227989,9.536762253,7.192835642
Deaths,Brazil,Female,All Ages,961,961 - Other infectious diseases,1996,5.967463054,6.589029324,5.450085453
Deaths,Brazil,Both,All Ages,961,961 - Other infectious diseases,1996,7.305063244,7.859919294,6.416422697
Deaths,Brazil,Male,All Ages,962,962 - Maternal and neonatal disorders,1996,38.43319784,41.76200796,35.66914596
Deaths,Brazil,Female,All Ages,962,962 - Maternal and neonatal disorders,1996,32.09037584,35.14002893,29.75336898
Deaths,Brazil,Both,All Ages,962,962 - Maternal and neonatal disorders,1996,35.2167188,38.01430885,33.0861775
Deaths,Brazil,Male,All Ages,653,653 - Skin and subcutaneous diseases,1996,1.453922084,2.524177418,0.655612137
Deaths,Brazil,Female,All Ages,653,653 - Skin and subcutaneous diseases,1996,1.500404991,2.673857135,0.648668324
Deaths,Brazil,Both,All Ages,653,653 - Skin and subcutaneous diseases,1996,1.477493816,2.249715351,0.810914916
Deaths,Brazil,Male,All Ages,688,688 - Transport injuries,1996,45.99463922,47.15102584,44.62735377
Deaths,Brazil,Female,All Ages,688,688 - Transport injuries,1996,12.74856166,13.13756886,12.26029524
Deaths,Brazil,Both,All Ages,688,688 - Transport injuries,1996,29.13537508,29.75125602,28.27638803
Deaths,Brazil,Male,All Ages,973,973 - Substance use disorders,1996,6.920380691,7.121623823,6.729831068
Deaths,Brazil,Female,All Ages,973,973 - Substance use disorders,1996,1.116964299,1.170042796,0.823339996
Deaths,Brazil,Both,All Ages,973,973 - Substance use disorders,1996,3.97743713,4.090106,3.815238429
Deaths,Brazil,Male,All Ages,974,974 - Diabetes and kidney diseases,1996,26.29701311,26.83894375,25.74007341
Deaths,Brazil,Female,All Ages,974,974 - Diabetes and kidney diseases,1996,29.94696078,30.63151054,29.2826392
Deaths,Brazil,Both,All Ages,974,974 - Diabetes and kidney diseases,1996,28.14792114,28.58870004,27.71272977
Deaths,Brazil,Male,All Ages,653,653 - Skin and subcutaneous diseases,2001,1.648597271,2.928213101,0.724272913
Deaths,Brazil,Female,All Ages,653,653 - Skin and subcutaneous diseases,2001,1.689707576,3.069789962,0.699653883
Deaths,Brazil,Both,All Ages,653,653 - Skin and subcutaneous diseases,2001,1.669448794,2.543039517,0.92940417
Deaths,Brazil,Male,All Ages,688,688 - Transport injuries,2001,40.91441895,41.84084456,39.93032468
Deaths,Brazil,Female,All Ages,688,688 - Transport injuries,2001,10.28893435,10.64274452,9.946432723
Deaths,Brazil,Both,All Ages,688,688 - Transport injuries,2001,25.38089311,25.9019017,24.80484419
Deaths,Brazil,Male,All Ages,386,386 - Nutritional deficiencies,2001,7.276323145,7.933283375,6.89442151
Deaths,Brazil,Female,All Ages,386,386 - Nutritional deficiencies,2001,5.372096394,5.859304903,5.084204582
Deaths,Brazil,Both,All Ages,386,386 - Nutritional deficiencies,2001,6.310481924,6.777853737,6.047849717
Deaths,Brazil,Male,All Ages,526,526 - Digestive diseases,2001,37.25357077,37.95255743,36.64041302
Deaths,Brazil,Female,All Ages,526,526 - Digestive diseases,2001,19.15845626,19.56525699,18.73715339
Deaths,Brazil,Both,All Ages,526,526 - Digestive diseases,2001,28.07556322,28.50000663,27.68582679
Deaths,Brazil,Male,All Ages,508,508 - Chronic respiratory diseases,2001,38.96951979,39.77802714,38.24929653
Deaths,Brazil,Female,All Ages,508,508 - Chronic respiratory diseases,2001,27.87101794,28.51213862,27.26209101
Deaths,Brazil,Both,All Ages,508,508 - Chronic respiratory diseases,2001,33.34025817,33.81376684,32.87745503
Deaths,Brazil,Male,All Ages,508,508 - Chronic respiratory diseases,2000,39.36754111,40.19685868,38.60828235
Deaths,Brazil,Female,All Ages,508,508 - Chronic respiratory diseases,2000,28.06122021,28.74536492,27.42483811
Deaths,Brazil,Both,All Ages,508,508 - Chronic respiratory diseases,2000,33.63281628,34.13399948,33.14043297
Deaths,Brazil,Male,All Ages,526,526 - Digestive diseases,2000,37.12790554,37.8179799,36.4984188
Deaths,Brazil,Female,All Ages,526,526 - Digestive diseases,2000,19.08163155,19.51922689,18.59607386
Deaths,Brazil,Both,All Ages,526,526 - Digestive diseases,2000,27.97458181,28.38675986,27.57913531
Deaths,Brazil,Male,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,2000,13.44684569,16.19614916,11.90923797
Deaths,Brazil,Female,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,2000,6.60634725,8.239626382,5.717636104
Deaths,Brazil,Both,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,2000,9.977248767,12.14250215,8.766886465
Deaths,Brazil,Male,All Ages,956,956 - Respiratory infections and tuberculosis,2000,40.3723669,42.22211356,38.93100997
Deaths,Brazil,Female,All Ages,956,956 - Respiratory infections and tuberculosis,2000,29.63494684,31.07381105,28.52352082
Deaths,Brazil,Both,All Ages,956,956 - Respiratory infections and tuberculosis,2000,34.92619657,36.24265908,33.95675429
Deaths,Brazil,Male,All Ages,957,957 - Enteric infections,2000,11.61168073,13.0029999,10.60843726
Deaths,Brazil,Female,All Ages,957,957 - Enteric infections,2000,8.557181943,9.768612474,7.839553488
Deaths,Brazil,Both,All Ages,957,957 - Enteric infections,2000,10.06239603,11.02369359,9.381157333
Deaths,Brazil,Male,All Ages,973,973 - Substance use disorders,2001,8.312632229,8.56930077,8.077424042
Deaths,Brazil,Female,All Ages,973,973 - Substance use disorders,2001,1.345022024,1.401865817,1.07249511
Deaths,Brazil,Both,All Ages,973,973 - Substance use disorders,2001,4.77859662,4.917115459,4.60251457
Deaths,Brazil,Male,All Ages,974,974 - Diabetes and kidney diseases,2001,29.41546097,30.02349084,28.78714593
Deaths,Brazil,Female,All Ages,974,974 - Diabetes and kidney diseases,2001,32.60405002,33.3209355,31.91860344
Deaths,Brazil,Both,All Ages,974,974 - Diabetes and kidney diseases,2001,31.03274249,31.52439876,30.57160798
Deaths,Brazil,Male,All Ages,961,961 - Other infectious diseases,2000,6.224747615,6.762548214,5.366687981
Deaths,Brazil,Female,All Ages,961,961 - Other infectious diseases,2000,4.220728894,4.614305224,3.865087502
Deaths,Brazil,Both,All Ages,961,961 - Other infectious diseases,2000,5.208281162,5.588285575,4.699991021
Deaths,Brazil,Male,All Ages,962,962 - Maternal and neonatal disorders,2000,32.4734334,35.26787958,30.33887856
Deaths,Brazil,Female,All Ages,962,962 - Maternal and neonatal disorders,2000,27.1814091,29.42527858,25.41367863
Deaths,Brazil,Both,All Ages,962,962 - Maternal and neonatal disorders,2000,29.78924432,31.93902585,28.07382669
Deaths,Brazil,Male,All Ages,386,386 - Nutritional deficiencies,2000,7.59441397,8.3140524,7.160818072
Deaths,Brazil,Female,All Ages,386,386 - Nutritional deficiencies,2000,5.551041278,6.061443814,5.244406077
Deaths,Brazil,Both,All Ages,386,386 - Nutritional deficiencies,2000,6.55798663,7.081394328,6.267919764
Deaths,Brazil,Male,All Ages,410,410 - Neoplasms,2000,96.73424853,99.36402853,93.67031537
Deaths,Brazil,Female,All Ages,410,410 - Neoplasms,2000,81.06780941,82.02289553,79.95833184
Deaths,Brazil,Both,All Ages,410,410 - Neoplasms,2000,88.78801048,90.08758294,87.13014349
Deaths,Brazil,Male,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,2001,13.08060572,15.67819434,11.63874053
Deaths,Brazil,Female,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,2001,6.657186609,8.223368716,5.829121893
Deaths,Brazil,Both,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,2001,9.822588808,11.8476043,8.704927175
Deaths,Brazil,Male,All Ages,956,956 - Respiratory infections and tuberculosis,2001,39.29896268,41.00414298,37.96104723
Deaths,Brazil,Female,All Ages,956,956 - Respiratory infections and tuberculosis,2001,29.13740828,30.48866637,28.09908229
Deaths,Brazil,Both,All Ages,956,956 - Respiratory infections and tuberculosis,2001,34.14492937,35.34478908,33.22594244
Deaths,Brazil,Male,All Ages,957,957 - Enteric infections,2001,10.33342636,11.50669235,9.468632603
Deaths,Brazil,Female,All Ages,957,957 - Enteric infections,2001,7.679123953,8.715073019,7.053214136
Deaths,Brazil,Both,All Ages,957,957 - Enteric infections,2001,8.987139909,9.830963063,8.39269647
Deaths,Brazil,Male,All Ages,961,961 - Other infectious diseases,2001,5.903950595,6.415010966,5.17683748
Deaths,Brazil,Female,All Ages,961,961 - Other infectious diseases,2001,3.975690999,4.35696593,3.664989665
Deaths,Brazil,Both,All Ages,961,961 - Other infectious diseases,2001,4.925919695,5.277013553,4.492688853
Deaths,Brazil,Male,All Ages,962,962 - Maternal and neonatal disorders,2001,30.70701733,33.32192126,28.67049922
Deaths,Brazil,Female,All Ages,962,962 - Maternal and neonatal disorders,2001,25.79227715,28.02456557,24.20713465
Deaths,Brazil,Both,All Ages,962,962 - Maternal and neonatal disorders,2001,28.21421617,30.27709653,26.60694846
Deaths,Brazil,Male,All Ages,526,526 - Digestive diseases,1999,37.18081621,37.83528238,36.54367712
Deaths,Brazil,Female,All Ages,526,526 - Digestive diseases,1999,18.89500115,19.27278768,18.47937634
Deaths,Brazil,Both,All Ages,526,526 - Digestive diseases,1999,27.90574487,28.30489633,27.5328106
Deaths,Brazil,Male,All Ages,344,344 - Neglected tropical diseases and malaria,2000,6.044490989,9.581697695,4.76317555
Deaths,Brazil,Female,All Ages,344,344 - Neglected tropical diseases and malaria,2000,3.915228719,5.803795944,3.219049516
Deaths,Brazil,Both,All Ages,344,344 - Neglected tropical diseases and malaria,2000,4.964499247,7.675262262,4.001303105
Deaths,Brazil,Male,All Ages,508,508 - Chronic respiratory diseases,1999,39.84105453,40.65398151,39.05154888
Deaths,Brazil,Female,All Ages,508,508 - Chronic respiratory diseases,1999,28.41476702,29.02308266,27.80466798
Deaths,Brazil,Both,All Ages,508,508 - Chronic respiratory diseases,1999,34.04532535,34.51676156,33.55860012
Deaths,Brazil,Male,All Ages,344,344 - Neglected tropical diseases and malaria,2001,5.659910329,8.664418656,4.555345114
Deaths,Brazil,Female,All Ages,344,344 - Neglected tropical diseases and malaria,2001,3.704604158,5.294180164,3.108737916
Deaths,Brazil,Both,All Ages,344,344 - Neglected tropical diseases and malaria,2001,4.66816116,6.967603889,3.843218535
Deaths,Brazil,Male,All Ages,410,410 - Neoplasms,2001,98.41585373,101.0151737,95.23004582
Deaths,Brazil,Female,All Ages,410,410 - Neoplasms,2001,82.31307299,83.21087291,81.23725905
Deaths,Brazil,Both,All Ages,410,410 - Neoplasms,2001,90.24837609,91.43677202,88.45992513
Deaths,Brazil,Male,All Ages,626,626 - Musculoskeletal disorders,2001,0.652996533,0.672586103,0.632015031
Deaths,Brazil,Female,All Ages,626,626 - Musculoskeletal disorders,2001,1.545933789,1.587533298,1.501256762
Deaths,Brazil,Both,All Ages,626,626 - Musculoskeletal disorders,2001,1.105902475,1.129445362,1.080346801
Deaths,Brazil,Male,All Ages,640,640 - Other non-communicable diseases,2001,20.99992511,24.23004893,15.4098298
Deaths,Brazil,Female,All Ages,640,640 - Other non-communicable diseases,2001,19.38093411,21.91797798,14.06481369
Deaths,Brazil,Both,All Ages,640,640 - Other non-communicable diseases,2001,20.17875807,22.38009408,15.44798563
Deaths,Brazil,Male,All Ages,626,626 - Musculoskeletal disorders,2000,0.634478215,0.654292293,0.612718114
Deaths,Brazil,Female,All Ages,626,626 - Musculoskeletal disorders,2000,1.531641781,1.572475151,1.486504803
Deaths,Brazil,Both,All Ages,626,626 - Musculoskeletal disorders,2000,1.089532182,1.114708897,1.06380846
Deaths,Brazil,Male,All Ages,640,640 - Other non-communicable diseases,2000,21.51149751,25.10632744,15.43583842
Deaths,Brazil,Female,All Ages,640,640 - Other non-communicable diseases,2000,19.76758836,22.55386433,13.96591303
Deaths,Brazil,Both,All Ages,640,640 - Other non-communicable diseases,2000,20.62696229,23.06021754,15.45288789
Deaths,Brazil,Male,All Ages,653,653 - Skin and subcutaneous diseases,2000,1.605340328,2.827959289,0.712130988
Deaths,Brazil,Female,All Ages,653,653 - Skin and subcutaneous diseases,2000,1.638427757,2.946649315,0.683956289
Deaths,Brazil,Both,All Ages,653,653 - Skin and subcutaneous diseases,2000,1.622122737,2.476992195,0.901299139
Deaths,Brazil,Male,All Ages,491,491 - Cardiovascular diseases,2001,180.7064751,182.8391851,178.537381
Deaths,Brazil,Female,All Ages,491,491 - Cardiovascular diseases,2001,153.5422837,155.4225589,151.7512825
Deaths,Brazil,Both,All Ages,491,491 - Cardiovascular diseases,2001,166.9285488,168.5398815,165.5670379
Deaths,Brazil,Male,All Ages,696,696 - Unintentional injuries,2001,27.58919775,28.22066748,26.906972
Deaths,Brazil,Female,All Ages,696,696 - Unintentional injuries,2001,10.26163989,10.58256338,9.970013686
Deaths,Brazil,Both,All Ages,696,696 - Unintentional injuries,2001,18.80050195,19.16906407,18.36681701
Deaths,Brazil,Male,All Ages,717,717 - Self-harm and interpersonal violence,2001,69.49114081,70.51517747,68.39939263
Deaths,Brazil,Female,All Ages,717,717 - Self-harm and interpersonal violence,2001,8.602166191,8.781284364,8.419330005
Deaths,Brazil,Both,All Ages,717,717 - Self-harm and interpersonal violence,2001,38.6076961,39.12030145,38.03874343
Deaths,Brazil,Male,All Ages,491,491 - Cardiovascular diseases,2000,181.21076,183.3811574,179.1110437
Deaths,Brazil,Female,All Ages,491,491 - Cardiovascular diseases,2000,154.2231532,156.0356505,152.5113795
Deaths,Brazil,Both,All Ages,491,491 - Cardiovascular diseases,2000,167.5222666,169.0936481,166.1582448
Deaths,Brazil,Male,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1999,13.92770838,16.83282805,12.29707321
Deaths,Brazil,Female,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1999,6.654244941,8.39106636,5.716842827
Deaths,Brazil,Both,All Ages,955,955 - HIV/AIDS and sexually transmitted infections,1999,10.23840648,12.52824597,8.962883899
Deaths,Brazil,Male,All Ages,956,956 - Respiratory infections and tuberculosis,1999,42.03479571,44.05861516,40.45023934
Deaths,Brazil,Female,All Ages,956,956 - Respiratory infections and tuberculosis,1999,30.50479287,32.0711914,29.3618642
Deaths,Brazil,Both,All Ages,956,956 - Respiratory infections and tuberculosis,1999,36.18645925,37.65413178,35.13822678
Deaths,Brazil,Male,All Ages,957,957 - Enteric infections,1999,13.21241453,14.71882002,12.08392712
Deaths,Brazil,Female,All Ages,957,957 - Enteric infections,1999,9.710179044,11.08607796,8.872769763
Deaths,Brazil,Both,All Ages,957,957 - Enteric infections,1999,11.43598379,12.54080609,10.6482373
Deaths,Brazil,Male,All Ages,961,961 - Other infectious diseases,1999,6.606629693,7.22040443,5.596758701
Deaths,Brazil,Female,All Ages,961,961 - Other infectious diseases,1999,4.555641135,4.964814464,4.102502151
Deaths,Brazil,Both,All Ages,961,961 - Other infectious diseases,1999,5.566311549,5.972576643,4.972086973
Deaths,Brazil,Male,All Ages,962,962 - Maternal and neonatal disorders,1999,34.13709008,37.14318814,31.77965441
Deaths,Brazil,Female,All Ages,962,962 - Maternal and neonatal disorders,1999,28.65994757,30.98895628,26.69977399
Deaths,Brazil,Both,All Ages,962,962 - Maternal and neonatal disorders,1999,31.35893185,33.63280566,29.48704302
Deaths,Brazil,Male,All Ages,688,688 - Transport injuries,2000,41.29469377,42.25274882,40.20941707
Deaths,Brazil,Female,All Ages,688,688 - Transport injuries,2000,10.59101576,10.98118219,10.19679578
Deaths,Brazil,Both,All Ages,688,688 - Transport injuries,2000,25.72135687,26.25999382,25.04672342
Deaths,Brazil,Male,All Ages,542,542 - Neurological disorders,2001,21.33898071,21.89611571,20.97109545
Deaths,Brazil,Female,All Ages,542,542 - Neurological disorders,2001,29.8999684,30.34574057,29.47263912
Deaths,Brazil,Both,All Ages,542,542 - Neurological disorders,2001,25.68119195,26.04091526,25.3703025
Deaths,Brazil,Male,All Ages,558,558 - Mental disorders,2001,0.00136621,0.001532637,0.001215269
Deaths,Brazil,Female,All Ages,558,558 - Mental disorders,2001,0.004733694,0.005163348,0.004314369
Deaths,Brazil,Both,All Ages,558,558 - Mental disorders,2001,0.003074229,0.003306172,0.002845856
Deaths,Brazil,Male,All Ages,717,717 - Self-harm and interpersonal violence,1999,67.7444204,68.81516924,66.59251018
Deaths,Brazil,Female,All Ages,717,717 - Self-harm and interpersonal violence,1999,8.650794957,8.830938423,8.453297751
Deaths,Brazil,Both,All Ages,717,717 - Self-harm and interpersonal violence,1999,37.77049853,38.30840232,37.16261631
